"","division_eng_name","date","win7_Rt_estimate","win7_Rt_estimate_std","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_sports_indoor_close","win7_sports_outdoor_close","win7_gathering_inside_10lower","win7_gathering_outside_10lower","win7_gathering_outside_10over","win7_gathering_inside_10over","win7_worship_close","cv","log_win7_Rt_estimate"
"1108","Gifu","2020-08-03",1.85125108585358,0.161130724805416,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.087038827977849,0.615861673151262
"1109","Gifu","2020-07-10",NA,0.596251404437864,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1110","Gifu","2020-08-06",1.26559155623188,0.112747857024137,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.089087080637475,0.235539646257953
"1111","Gifu","2020-05-09",NA,0.368955095280177,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1112","Gifu","2020-06-21",NA,0.855629093320246,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1113","Gifu","2020-06-15",NA,1.25216539570556,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1114","Gifu","2020-07-20",3.7348918399572,0.856842952390953,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.229415733870562,1.31771885965335
"1115","Gifu","2020-04-04",4.01431633946047,0.758634479868253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188982236504614,1.38986705630238
"1116","Gifu","2020-05-08",NA,0.288357080791738,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1117","Gifu","2020-08-02",2.13411647137202,0.185750996436443,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0870388279778488,0.758052730289916
"1118","Gifu","2020-06-16",NA,1.00334757392874,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1119","Gifu","2020-06-25",NA,0.534774058331467,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1120","Gifu","2020-05-29",NA,4.86655477601804,1,1,1,1,0.5,1,1,0.5,1,1,1,1,1,1,1,NA,NA
"1121","Gifu","2020-07-04",NA,1.81429012316325,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1122","Gifu","2020-05-11",NA,0.404900072263321,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1123","Gifu","2020-07-13",NA,0.426999609110632,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1124","Gifu","2020-07-02",NA,1.3824403991571,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1125","Gifu","2020-05-30",NA,4.91318592081484,1,1,1,0,0.5,0,1,0.5,1,1,0,0,1,1,1,NA,NA
"1126","Gifu","2020-04-15",1.22941776733792,0.160056560270199,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.130188910980823,0.206540697426297
"1127","Gifu","2020-08-10",0.995057543295359,0.090088277037481,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0905357460425185,-0.00495471103812915
"1128","Gifu","2020-06-18",NA,0.868997874569872,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1129","Gifu","2020-07-03",NA,1.64071334209558,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1130","Gifu","2020-06-13",NA,1.30654588898321,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1131","Gifu","2020-05-31",NA,4.94400409017382,1,1,1,0,0.5,0,1,0.5,1,1,0,0,1,1,1,NA,NA
"1132","Gifu","2020-08-11",0.915023099743688,0.0856997652489439,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0936585811581694,-0.0888059684037641
"1133","Gifu","2020-06-28",NA,0.39271528457513,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1134","Gifu","2020-05-05",NA,0.136655093513318,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1135","Gifu","2020-07-07",NA,1.4521242756637,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1136","Gifu","2020-07-16",NA,0.588496134052958,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"1137","Gifu","2020-08-12",0.845457731665621,0.0821181141987459,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0971285862357264,-0.167877104009506
"1138","Gifu","2020-04-30",NA,0.067525066079842,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1139","Gifu","2020-05-06",NA,0.174056003784751,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1140","Gifu","2020-07-08",NA,1.19578433808559,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1141","Gifu","2020-08-04",1.72614234426759,0.145885654652481,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0845154254728517,0.545889059867669
"1142","Gifu","2020-05-04",NA,0.109097111384628,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1143","Gifu","2020-05-10",NA,0.328718849766097,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1144","Gifu","2020-05-25",NA,4.35063196264005,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1145","Gifu","2020-07-18",2.70784220315085,0.781686712456087,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.288675134594813,0.996152082728467
"1146","Gifu","2020-04-02",3.4869956622184,0.931938791227726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267261241912424,1.24904052370605
"1147","Gifu","2020-07-01",NA,0.744789347477449,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1148","Gifu","2020-04-29",NA,0.0834328457926645,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1149","Gifu","2020-05-26",NA,4.55051952557041,1,1,1,1,0.5,1,1,0.5,1,1,1,1,1,1,1,NA,NA
"1150","Gifu","2020-07-19",3.46272261545789,0.865680653864473,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.25,1.24205516271977
"1151","Gifu","2020-08-15",0.639988732668863,0.0724644544112259,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.11322770341446,-0.446304707988294
"1152","Gifu","2020-04-12",2.14142568437806,0.255949324273214,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0.119522860933439,0.761471814869253
"1153","Gifu","2020-05-21",NA,2.92749041131987,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1154","Gifu","2020-07-11",NA,0.509300528367384,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1155","Gifu","2020-08-07",1.24642226964008,0.107674484368352,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0863868425581359,0.220277263144243
"1156","Gifu","2020-07-29",3.05837766163811,0.302824512716572,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0990147542976674,1.11788459943608
"1157","Gifu","2020-05-01",NA,0.0450153359496311,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1158","Gifu","2020-04-16",1.1970680036529,0.152027788491783,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.127000127000191,0.179875236702211
"1159","Gifu","2020-07-21",5.60889865769622,0.976383930824818,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.174077655955698,1.72435438256055
"1160","Gifu","2020-04-05",4.99822846157667,0.771243395497153,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.154303349962092,1.60908354196764
"1161","Gifu","2020-05-20",NA,2.482194603543,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1162","Gifu","2020-05-02",NA,0.074520792133543,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1163","Gifu","2020-06-01",NA,7.02034823977742,1,1,1,0,0.5,0,1,0.5,1,1,0,0,1,1,1,NA,NA
"1164","Gifu","2020-06-26",NA,0.526997702786529,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1165","Gifu","2020-07-05",NA,1.70923820599002,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1166","Gifu","2020-04-27",NA,0.0888065380528521,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1167","Gifu","2020-05-12",NA,0.488993264404508,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1168","Gifu","2020-07-14",NA,0.55844720497133,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1169","Gifu","2020-04-07",3.98619617561509,0.575357858758508,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.144337567297407,1.38283743673986
"1170","Gifu","2020-07-06",NA,1.42306985422383,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1171","Gifu","2020-05-07",NA,0.223840441503739,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1172","Gifu","2020-05-13",NA,0.58818711743288,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1173","Gifu","2020-06-19",NA,0.814547691171359,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1174","Gifu","2020-04-26",0.338255977225672,0.0904027125576339,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.267261241912425,-1.08395234105804
"1175","Gifu","2020-05-23",NA,3.75383387728149,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1176","Gifu","2020-04-14",1.41328735707352,0.180952903648302,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.128036879932896,0.345918449674123
"1177","Gifu","2020-05-14",NA,0.713098399199165,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1178","Gifu","2020-06-29",NA,0.420826220553255,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1179","Gifu","2020-07-28",3.03892914932644,0.327696157740636,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.107832773203438,1.11150519985125
"1180","Gifu","2020-05-24",NA,4.0861544480661,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1181","Gifu","2020-07-17",NA,0.750413952452154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"1182","Gifu","2020-08-13",0.742718510139897,0.0770163217797223,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.103695169473043,-0.297438161849314
"1183","Gifu","2020-04-28",NA,0.099611788126283,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1184","Gifu","2020-04-13",1.45233040857109,0.195832192341962,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0.134839972492648,0.373169444628415
"1185","Gifu","2020-07-09",NA,0.937851858199888,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1186","Gifu","2020-08-05",1.49996356241712,0.128620814359927,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0857492925712546,0.405440816091196
"1187","Gifu","2020-06-04",NA,4.97400205877208,1,1,1,0,0.5,0,1,0.5,1,1,0,0,1,1,1,NA,NA
"1188","Gifu","2020-04-11",2.55560862095438,0.303294943687075,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0.118678165819386,0.938290403098626
"1189","Gifu","2020-07-27",2.72581519003619,0.340726898754524,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.125,1.00276753568494
"1190","Gifu","2020-04-20",0.486207289578525,0.091884540989396,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.188982236504614,-0.721120224249683
"1191","Gifu","2020-04-03",2.56259204096426,0.684881531383003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267261241912425,0.941019262244552
"1192","Gifu","2020-04-06",4.03621386377003,0.638181446653093,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.158113883008419,1.39530709012863
"1193","Gifu","2020-07-31",2.72618157868958,0.244818332910186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0898026510133874,1.00290194099348
"1194","Gifu","2020-05-27",NA,4.69540786026648,1,1,1,1,0.5,1,1,0.5,1,1,1,1,1,1,1,NA,NA
"1195","Gifu","2020-04-21",0.579872626645253,0.100942867599279,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.174077655955698,-0.544946808791633
"1196","Gifu","2020-05-18",NA,1.67333338411523,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1197","Gifu","2020-06-30",NA,0.46319667530802,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1198","Gifu","2020-05-22",NA,3.3610351091824,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1199","Gifu","2020-07-12",NA,0.453485119803468,0,0,0,0,0,0,0,0,0.5,0.5,0,0,1,1,0,NA,NA
"1200","Gifu","2020-08-08",1.05170269408779,0.0960068815568061,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0912870929175275,0.0504104641910259
"1201","Gifu","2020-07-30",2.62179683340992,0.259596569278486,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0990147542976675,0.963859896988456
"1202","Gifu","2020-05-19",NA,2.05595048283783,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1203","Gifu","2020-04-17",0.917049563305297,0.129690392979467,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.141421356237309,-0.0865937587802942
"1204","Gifu","2020-07-22",5.09450740868677,0.849084568114462,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.166666666666667,1.62816298068314
"1205","Gifu","2020-06-20",NA,0.889365707223771,0,0,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1206","Gifu","2020-04-09",3.27665312164918,0.416135362585016,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.12700012700019,1.18682251170292
"1207","Gifu","2020-05-03",NA,0.0890617411869959,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1208","Gifu","2020-06-02",NA,6.99469801833575,1,1,1,0,0.5,0,1,0.5,1,1,0,0,1,1,1,NA,NA
"1209","Gifu","2020-07-23",4.86948332810863,0.74258924579502,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.152498570332605,1.58298783867542
"1210","Gifu","2020-04-24",0.407563850913429,0.0911340475814017,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.223606797749979,-0.897557669217607
"1211","Gifu","2020-04-10",2.67127701661487,0.339252520362779,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.127000127000191,0.982556641447477
"1212","Gifu","2020-06-12",NA,1.44056813189469,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1213","Gifu","2020-07-15",NA,0.482500629663901,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"1214","Gifu","2020-04-08",2.98113368350389,0.444401171088603,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.149071198499986,1.0923036588779
"1215","Gifu","2020-07-24",4.29500030188356,0.613571471697651,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.142857142857143,1.45745162572342
"1216","Gifu","2020-06-07",NA,2.18674262170567,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1217","Gifu","2020-06-10",NA,1.76767003734253,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1218","Gifu","2020-05-17",NA,1.34813377034725,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1219","Gifu","2020-06-05",NA,3.64550937355558,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1220","Gifu","2020-06-11",NA,1.58802868166924,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1221","Gifu","2020-06-09",NA,1.61551686463858,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1222","Gifu","2020-05-15",NA,0.874694457073871,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1223","Gifu","2020-05-16",NA,1.08344904571836,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1224","Gifu","2020-06-06",NA,2.74554499023555,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1225","Gifu","2020-04-25",0.330913305795236,0.0854414481588927,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.258198889747161,-1.10589885393754
"1226","Gifu","2020-06-03",NA,6.37419045118781,1,1,1,0,0.5,0,1,0.5,1,1,0,0,1,1,1,NA,NA
"1227","Gifu","2020-04-23",0.438390300095238,0.0914106965526636,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.208514414057074,-0.824645669288277
"1228","Gifu","2020-04-22",0.525320135917853,0.0975495002904805,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.185695338177052,-0.643747419531767
"1229","Gifu","2020-06-08",NA,2.25257104685597,0,0.5,0,0,0.5,0,0,0.5,0.5,0.5,0,0,1,1,0,NA,NA
"1230","Gifu","2020-07-25",3.31007941352856,0.472868487646937,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.142857142857143,1.19697218110375
"1231","Gifu","2020-04-18",0.90478527221411,0.126695279700328,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.140028008402801,-0.100057631706482
"1232","Gifu","2020-07-26",3.12049047058762,0.406253256091841,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.130188910980824,1.13799019157785
"1233","Gifu","2020-04-19",0.74898910307245,0.114219767413248,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.152498570332604,-0.289030844205663
"1234","Gunma","2020-05-29",NA,0.838187661062641,0,1,1,1,0.5,0,0,0,0,0.5,1,1,1,1,0,NA,NA
"1235","Gunma","2020-06-01",NA,0.600112319782875,0,1,1,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1236","Gunma","2020-05-28",NA,0.901472371568488,0,1,1,1,0.5,0,0,0,0,0.5,1,1,1,1,0,NA,NA
"1237","Gunma","2020-06-23",NA,1.6818908410265,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1238","Gunma","2020-08-15",2.18918678878453,0.263547119131921,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0.120385853085769,0.783530145546473
"1239","Gunma","2020-07-29",1.12113038169884,0.289474619816452,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0.258198889747162,0.114337445711063
"1240","Gunma","2020-04-07",2.32214916588118,0.670346723009981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288675134594812,0.842493121471289
"1241","Gunma","2020-05-30",NA,0.573263118734204,0,1,1,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1242","Gunma","2020-05-31",NA,0.575638137660456,0,1,1,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1243","Gunma","2020-07-01",NA,2.19488246211765,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1244","Gunma","2020-04-12",6.94518996327788,0.861444793766806,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.124034734589208,1.93804932835605
"1245","Gunma","2020-06-04",NA,0.874051323838592,0,1,1,0,0.5,0,1,1,1,1,0,0,1,1,0,NA,NA
"1246","Gunma","2020-04-14",4.17456830478344,0.517791471708336,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.124034734589208,1.42901095290479
"1247","Gunma","2020-06-08",NA,2.80454787544011,0,0.5,0,0,0.5,0,1,1,1,1,0,0,1,1,0,NA,NA
"1248","Gunma","2020-05-27",NA,0.99393511485765,0,1,1,1,0.5,0,0,0,0,0.5,1,1,1,1,0,NA,NA
"1249","Gunma","2020-04-23",0.632630415111339,0.101301940412725,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.160128153805088,-0.457868889735327
"1250","Gunma","2020-04-13",5.6673125860895,0.702943612449691,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.124034734589208,1.73471503467272
"1251","Gunma","2020-06-24",NA,2.92429791599931,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1252","Gunma","2020-06-27",NA,3.72759286902086,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1253","Gunma","2020-05-09",NA,0.161512034812137,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1254","Gunma","2020-04-08",NA,0.548910791264362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1255","Gunma","2020-08-14",2.24362752987231,0.282670498985727,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0.125988157669742,0.808093988978043
"1256","Gunma","2020-06-25",NA,3.52252349338785,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1257","Gunma","2020-04-26",0.397898131348514,0.0868284907517165,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.218217890235992,-0.921559257844489
"1258","Gunma","2020-05-23",NA,1.44434608984982,0,1,1,1,0.5,0,0,0,0,0.5,1,1,1,1,0,NA,NA
"1259","Gunma","2020-06-05",NA,1.4915117350296,0,0.5,0,0,0.5,0,1,1,1,1,0,0,1,1,0,NA,NA
"1260","Gunma","2020-04-09",2.18347018482021,0.563769577516608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258198889747162,0.780915439085063
"1261","Gunma","2020-04-15",3.16126247935054,0.383359385666595,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.121267812518166,1.15097146659426
"1262","Gunma","2020-06-02",NA,0.65372141047533,0,1,1,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1263","Gunma","2020-08-01",1.09658671817501,0.283137473144271,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0.258198889747161,0.0922023720915642
"1264","Gunma","2020-06-21",NA,1.09415234988025,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1265","Gunma","2020-04-10",3.14729632395575,0.642439171919068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204124145231932,1.14654377442341
"1266","Gunma","2020-05-04",NA,0.108094734178987,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1267","Gunma","2020-05-25",NA,1.46202484100682,0,1,1,1,0.5,0,0,0,0,0.5,1,1,1,1,0,NA,NA
"1268","Gunma","2020-07-24",1.64213581914817,0.438879258414417,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0.267261241912425,0.495997723290464
"1269","Gunma","2020-06-22",NA,1.35601167097879,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1270","Gunma","2020-04-11",7.1763541589832,0.926463338140942,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.129099444873581,1.97079147679719
"1271","Gunma","2020-04-29",0.389549956169103,0.0973874890422758,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.25,-0.942763164722019
"1272","Gunma","2020-05-26",NA,1.34748051125528,0,1,1,1,0.5,0,0,0,0,0.5,1,1,1,1,0,NA,NA
"1273","Gunma","2020-06-14",NA,0.600145540020116,0,0.5,0,0,0.5,0,1,1,1,1,0,0,1,1,0,NA,NA
"1274","Gunma","2020-07-28",1.2304034780018,0.30760086950045,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0.25,0.207342146489727
"1275","Gunma","2020-07-02",NA,1.55783448176758,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1276","Gunma","2020-04-30",0.428665264558282,0.10716631613957,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.249999999999999,-0.847078933717405
"1277","Gunma","2020-04-04",4.18923838473848,1.16188567702435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277350098112615,1.43251894765977
"1278","Gunma","2020-06-06",NA,2.23439988007961,0,0.5,0,0,0.5,0,1,1,1,1,0,0,1,1,0,NA,NA
"1279","Gunma","2020-08-07",1.80302319832013,0.360604639664026,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0.2,0.589464810649849
"1280","Gunma","2020-05-01",0.383968095645688,0.106493588999445,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.277350098112614,-0.957195814102119
"1281","Gunma","2020-06-13",NA,0.947100032192034,0,0.5,0,0,0.5,0,1,1,1,1,0,0,1,1,0,NA,NA
"1282","Gunma","2020-06-16",NA,0.551427673174839,0,0.5,0,0,0.5,0,1,1,1,1,0,0,1,1,0,NA,NA
"1283","Gunma","2020-06-07",NA,2.66109193037917,0,0.5,0,0,0.5,0,1,1,1,1,0,0,1,1,0,NA,NA
"1284","Gunma","2020-07-30",1.03451643520892,0.27648614725275,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0.267261241912424,0.0339341051810996
"1285","Gunma","2020-05-02",NA,0.08649827371387,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1286","Gunma","2020-05-11",NA,0.255910846561553,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1287","Gunma","2020-06-17",NA,0.578138757529504,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1288","Gunma","2020-06-26",NA,3.92348519830437,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1289","Gunma","2020-07-05",NA,1.49903334761448,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1290","Gunma","2020-04-24",0.488287206634471,0.090672657963516,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.185695338177052,-0.716851508064274
"1291","Gunma","2020-07-17",6.06574642322781,1.75103016514329,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0.288675134594812,1.80265760542985
"1292","Gunma","2020-06-09",NA,2.49228054963162,0,0.5,0,0,0.5,0,1,1,1,1,0,0,1,1,0,NA,NA
"1293","Gunma","2020-04-16",2.95317542106646,0.322217854940956,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.109108945117996,1.0828810053545
"1294","Gunma","2020-05-10",NA,0.202257511170095,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"1295","Gunma","2020-08-02",1.02597731911794,0.27420397248144,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0.267261241912424,0.0256456403813684
"1296","Gunma","2020-06-19",NA,0.744232892229366,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1297","Gunma","2020-06-28",NA,3.12614130817489,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,1,0,NA,NA
"1298","Gunma","2020-05-05",NA,0.0465482114171549,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
