"","date","state","division_eng_name","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_sports_indoor_close","win7_gathering_outside_10lower","win7_gathering_outside_10over","win7_worship_close","win7_wear_mask"
"1","2020-03-13","AK","Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0
"2","2020-03-13","AL","Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
"3","2020-03-13","AZ","Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0
"4","2020-03-13","CA","California",0,0,0,0,0,0,0,0,0,0,0,0,0
"5","2020-03-13","CO","Colorado",0,0,0,0,0,0,0,0,0,0,0,0,0
"6","2020-03-13","DC","District of Columbia",0,1,0,0,0,0,0,0,0,0,0,0,0
"7","2020-03-13","FL","Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
"8","2020-03-13","GA","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0
"9","2020-03-13","HI","Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0
"10","2020-03-13","IA","Iowa",0,0,0,0,0,0,0,0,0,0,0,0,0
"11","2020-03-13","ID","Idaho",0,0,0,1,0,0,0,0,0,0,0,0,0
"12","2020-03-13","IL","Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0
"13","2020-03-13","IN","Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"14","2020-03-13","KS","Kansas",0,0,0,0,0,0,0,0,0,0,0,0,0
"15","2020-03-13","KY","Kentucky",0,0,0,0,0,0,0,0,0,0,0,0,0
"16","2020-03-13","LA","Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"17","2020-03-13","MA","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,0
"18","2020-03-13","MD","Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0
"19","2020-03-13","MI","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
"20","2020-03-13","MN","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0
"21","2020-03-13","MO","Missouri",0,0,0,0,0,0,0,0,0,0,0,0,0
"22","2020-03-13","NC","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0
"23","2020-03-13","NE","Nebraska",0,0,0,0,0,0,0,0,0,0,0,0,0
"24","2020-03-13","NH","New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0
"25","2020-03-13","NJ","New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0
"26","2020-03-13","NM","New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0
"27","2020-03-13","NV","Nevada",0,0,0,0,0,0,0,0,0,0,0,0,0
"28","2020-03-13","NY","New York",0,0,0,0,0,0,0,0,0,0,0,0,0
"29","2020-03-13","OH","Ohio",0,0,0,0,0,0,0,0,0,0,0,0,0
"30","2020-03-13","OK","Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0
"31","2020-03-13","OR","Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0
"32","2020-03-13","PA","Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0
"33","2020-03-13","TN","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
"34","2020-03-13","TX","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
"35","2020-03-13","UT","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
"36","2020-03-13","VA","Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0
"37","2020-03-13","WA","Washington",0,0,0,0,0,0,0,0,0,0,0,0,0
"38","2020-03-13","WI","Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0
"39","2020-03-14","AK","Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0
"40","2020-03-14","AL","Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
"41","2020-03-14","AZ","Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0
"42","2020-03-14","CA","California",0,0,0,0,0,0,0,0,0,0,0,0,0
"43","2020-03-14","CO","Colorado",0,0,0,0,0,0,0,0,0,0,0,0,0
"44","2020-03-14","DC","District of Columbia",0,1,0,0,0,0,0,0,0,0,0,0,0
"45","2020-03-14","FL","Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
"46","2020-03-14","GA","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0
"47","2020-03-14","HI","Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0
"48","2020-03-14","IA","Iowa",0,0,0,0,0,0,0,0,0,0,0,0,0
"49","2020-03-14","ID","Idaho",0,0,0,1,0,0,0,0,0,0,0,0,0
"50","2020-03-14","IL","Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0
"51","2020-03-14","IN","Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"52","2020-03-14","KS","Kansas",0,0,0,0,0,0,0,0,0,0,0,0,0
"53","2020-03-14","KY","Kentucky",0,0,0,0,0,0,0,0,0,0,0,0,0
"54","2020-03-14","LA","Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"55","2020-03-14","MA","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,0
"56","2020-03-14","MD","Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0
"57","2020-03-14","MI","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
"58","2020-03-14","MN","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0
"59","2020-03-14","MO","Missouri",0,0,0,0,0,0,0,0,0,0,0,0,0
"60","2020-03-14","NC","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0
"61","2020-03-14","NE","Nebraska",0,0,0,0,0,0,0,0,0,0,0,0,0
"62","2020-03-14","NH","New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0
"63","2020-03-14","NJ","New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0
"64","2020-03-14","NM","New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0
"65","2020-03-14","NV","Nevada",0,0,0,0,0,0,0,0,0,0,0,0,0
"66","2020-03-14","NY","New York",0,0,0,0,0,0,0,0,0,0,0,0,0
"67","2020-03-14","OH","Ohio",0,0,0,0,0,0,0,0,0,0,0,0,0
"68","2020-03-14","OK","Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0
"69","2020-03-14","OR","Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0
"70","2020-03-14","PA","Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0
"71","2020-03-14","TN","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
"72","2020-03-14","TX","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
"73","2020-03-14","UT","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
"74","2020-03-14","VA","Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0
"75","2020-03-14","WA","Washington",0,0,0,0,0,0,0,0,0,0,0,0,0
"76","2020-03-14","WI","Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0
"77","2020-03-15","AK","Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0
"78","2020-03-15","AL","Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
"79","2020-03-15","AZ","Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0
"80","2020-03-15","CA","California",0,0,0,0,0,0,0,0,0,0,1,0,0
"81","2020-03-15","CO","Colorado",0,0,0,0,0,0,0,0,0,0,0,0,0
"82","2020-03-15","DC","District of Columbia",0,1,0,0,0,0,0,0,0,0,0,0,0
"83","2020-03-15","FL","Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
"84","2020-03-15","GA","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0
"85","2020-03-15","HI","Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0
"86","2020-03-15","IA","Iowa",0,0,0,0,0,0,0,0,0,0,0,0,0
"87","2020-03-15","ID","Idaho",0,0,0,1,0,0,0,0,0,0,0,0,0
"88","2020-03-15","IL","Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0
"89","2020-03-15","IN","Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"90","2020-03-15","KS","Kansas",0,0,0,0,0,0,0,0,0,0,0,0,0
"91","2020-03-15","KY","Kentucky",0,0,0,0,0,0,0,0,0,0,0,0,0
"92","2020-03-15","LA","Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"93","2020-03-15","MA","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,0
"94","2020-03-15","MD","Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0
"95","2020-03-15","MI","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
"96","2020-03-15","MN","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0
"97","2020-03-15","MO","Missouri",0,0,0,0,0,0,0,0,0,0,0,0,0
"98","2020-03-15","NC","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0
"99","2020-03-15","NE","Nebraska",0,0,0,0,0,0,0,0,0,0,0,0,0
"100","2020-03-15","NH","New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0
"101","2020-03-15","NJ","New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0
"102","2020-03-15","NM","New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0
"103","2020-03-15","NV","Nevada",0,0,0,0,0,0,0,0,0,0,0,0,0
"104","2020-03-15","NY","New York",0,0,0,0,0,0,0,0,0,0,0,0,0
"105","2020-03-15","OH","Ohio",0,0,0,0,0,0,0,0,0,0,0,0,0
"106","2020-03-15","OK","Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0
"107","2020-03-15","OR","Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0
"108","2020-03-15","PA","Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0
"109","2020-03-15","TN","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
"110","2020-03-15","TX","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
"111","2020-03-15","UT","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
"112","2020-03-15","VA","Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0
"113","2020-03-15","WA","Washington",0,0,0,0,0,0,0,0,0,0,0,0,0
"114","2020-03-15","WI","Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0
"115","2020-03-16","AK","Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0
"116","2020-03-16","AL","Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
"117","2020-03-16","AZ","Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0
"118","2020-03-16","CA","California",0,0,0,0,0,0,0,0,0,0,1,0,0
"119","2020-03-16","CO","Colorado",0,0,0,0,0,0,0,0,0,0,0,0,0
"120","2020-03-16","DC","District of Columbia",0,1,0,0,0,0,0,0,0,0,0,0,0
"121","2020-03-16","FL","Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
"122","2020-03-16","GA","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0
"123","2020-03-16","HI","Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0
"124","2020-03-16","IA","Iowa",0,0,0,0,0,0,0,0,0,0,0,0,0
"125","2020-03-16","ID","Idaho",0,0,0,1,0,0,0,0,0,0,0,0,0
"126","2020-03-16","IL","Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0
"127","2020-03-16","IN","Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"128","2020-03-16","KS","Kansas",0,0,0,0,0,0,0,0,0,0,0,0,0
"129","2020-03-16","KY","Kentucky",0,0,0,0,0,0,0,0,0,0,0,0,0
"130","2020-03-16","LA","Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"131","2020-03-16","MA","Massachusetts",0,0,0,0,0,0,0,0,0,0,0,0,0
"132","2020-03-16","MD","Maryland",0,0,0,0,0,0,0,0,0,0,1,0,0
"133","2020-03-16","MI","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
"134","2020-03-16","MN","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0
"135","2020-03-16","MO","Missouri",0,0,0,0,0,0,0,0,0,0,0,0,0
"136","2020-03-16","NC","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0
"137","2020-03-16","NE","Nebraska",0,0,0,0,0,0,0,0,0,0,0,0,0
"138","2020-03-16","NH","New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0
"139","2020-03-16","NJ","New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0
"140","2020-03-16","NM","New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0
"141","2020-03-16","NV","Nevada",0,0,0,0,0,0,0,0,0,0,0,0,0
"142","2020-03-16","NY","New York",0,1,0,0,0,0,0,0.5,0,0,1,0.5,0
"143","2020-03-16","OH","Ohio",0,0,0,0,0,0,0,0,0,0,1,0,0
"144","2020-03-16","OK","Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0
"145","2020-03-16","OR","Oregon",0,0,0,0,0,0,0,0,0,0,1,0,0
"146","2020-03-16","PA","Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0
"147","2020-03-16","TN","Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
"148","2020-03-16","TX","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
"149","2020-03-16","UT","Utah",0,0,0,0,0,0,0,0,0,0,0,0,0
"150","2020-03-16","VA","Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0
"151","2020-03-16","WA","Washington",0,0,0,0,0,0,0,0,0,0,0,0,0
"152","2020-03-16","WI","Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0
"153","2020-03-17","AK","Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0
"154","2020-03-17","AL","Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
"155","2020-03-17","AZ","Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0
"156","2020-03-17","CA","California",0,0,0,0,0,0,0,0,0,0,1,0,0
"157","2020-03-17","CO","Colorado",0,0,0,0,0,0,0,0,0,0,0,0,0
"158","2020-03-17","DC","District of Columbia",0,1,0,0,0,0,0,0,0,0,0,0,0
"159","2020-03-17","FL","Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
"160","2020-03-17","GA","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0
"161","2020-03-17","HI","Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0
"162","2020-03-17","IA","Iowa",0,0,0,0,0,0,0,0,0,0,0,0,0
"163","2020-03-17","ID","Idaho",0,0,0,1,0,0,0,0,0,0,0,0,0
"164","2020-03-17","IL","Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0
"165","2020-03-17","IN","Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"166","2020-03-17","KS","Kansas",0,0,0,0,0,0,0,0,0,0,0,0,0
"167","2020-03-17","KY","Kentucky",0,0,0,0,0,0,0,0,0,1,1,1,0
"168","2020-03-17","LA","Louisiana",0,0,0,0,0,0,0,0,0,0,1,0,0
"169","2020-03-17","MA","Massachusetts",0,0,0,0,0,0,0,0,0,0,1,0,0
"170","2020-03-17","MD","Maryland",0,0,0,0,0,0,0,0,0,0,1,0,0
"171","2020-03-17","MI","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
"172","2020-03-17","MN","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0
"173","2020-03-17","MO","Missouri",0,0,0,0,0,0,0,0,0,0,0,0,0
"174","2020-03-17","NC","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0
"175","2020-03-17","NE","Nebraska",0,0,0,0,0,0,0,0,0,0,0,0,0
"176","2020-03-17","NH","New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0
"177","2020-03-17","NJ","New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0
"178","2020-03-17","NM","New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0
"179","2020-03-17","NV","Nevada",0,0,0,0,0,0,0,0,0,0,0,0,0
"180","2020-03-17","NY","New York",0,1,0,0,0,0,0,0.5,0,0,1,0.5,0
"181","2020-03-17","OH","Ohio",0,1,0,0,0,0,0,0,0,0,1,0,0
"182","2020-03-17","OK","Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0
"183","2020-03-17","OR","Oregon",0,0,0,0,0,0,0,0,0,0,1,0,0
"184","2020-03-17","PA","Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0
"185","2020-03-17","TN","Tennessee",0,0,0,0,0,0,0,0,0,0,1,0,0
"186","2020-03-17","TX","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
"187","2020-03-17","UT","Utah",0,1,0,0,0,0,1,1,1,0,0,0.5,0
"188","2020-03-17","VA","Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0
"189","2020-03-17","WA","Washington",0,1,0,0,0,0,0,0,0,0,1,0,0
"190","2020-03-17","WI","Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0
"191","2020-03-18","AK","Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0
"192","2020-03-18","AL","Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
"193","2020-03-18","AZ","Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0
"194","2020-03-18","CA","California",0,0,0,0,0,0,0,0,0,0,1,0,0
"195","2020-03-18","CO","Colorado",0,0,0,0,0,0,0,0,0,0,0,0,0
"196","2020-03-18","DC","District of Columbia",0,1,0,0,0,0,0,0,0,0,0,0,0
"197","2020-03-18","FL","Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
"198","2020-03-18","GA","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0
"199","2020-03-18","HI","Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0
"200","2020-03-18","IA","Iowa",0,0,0,0,0,0,0,0,0,0,1,0,0
"201","2020-03-18","ID","Idaho",0,0,0,1,0,0,0,0,0,0,0,0,0
"202","2020-03-18","IL","Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0
"203","2020-03-18","IN","Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"204","2020-03-18","KS","Kansas",0,0,0,0,0,0,0,0,0,0,0,0,0
"205","2020-03-18","KY","Kentucky",0,0,0,0,0,0,0,0,0,1,1,1,0
"206","2020-03-18","LA","Louisiana",0,0,0,0,0,0,0,0,0,0,1,0,0
"207","2020-03-18","MA","Massachusetts",0,0,0,0,0,0,0,0,0,0,1,0,0
"208","2020-03-18","MD","Maryland",0,0,0,0,0,0,0,0,0,0,1,0,0
"209","2020-03-18","MI","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
"210","2020-03-18","MN","Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0
"211","2020-03-18","MO","Missouri",0,0,0,0,0,0,0,0,0,0,0,0,0
"212","2020-03-18","NC","North Carolina",0,1,0,0,0,0,0,0,0,0,0,0,0
"213","2020-03-18","NE","Nebraska",0,0,0,0,0,0,0,0,0,0,0,0,0
"214","2020-03-18","NH","New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0
"215","2020-03-18","NJ","New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0
"216","2020-03-18","NM","New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0
"217","2020-03-18","NV","Nevada",0,0,0,0,0,0,0,0,0,0,0,0,0
"218","2020-03-18","NY","New York",0,1,0,0,1,1,1,0.5,1,0,1,0.5,0
"219","2020-03-18","OH","Ohio",0,1,0,0,0,0,0,0,0,0,1,0,0
"220","2020-03-18","OK","Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0
"221","2020-03-18","OR","Oregon",0,0,0,0,0,0,0,0,0,0,1,0,0
"222","2020-03-18","PA","Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0
"223","2020-03-18","TN","Tennessee",0,0,0,0,0,0,0,0,0,0,1,0,0
"224","2020-03-18","TX","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
"225","2020-03-18","UT","Utah",0,1,0,0,0,0,1,1,1,0,0,0.5,0
"226","2020-03-18","VA","Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0
"227","2020-03-18","WA","Washington",0,1,0,0,0,0,0,0,0,0,1,0,0
"228","2020-03-18","WI","Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0
"229","2020-03-19","AK","Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0
"230","2020-03-19","AL","Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
"231","2020-03-19","AZ","Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0
"232","2020-03-19","CA","California",0,0,0,0,0,0,0,0,0,0,1,0,0
"233","2020-03-19","CO","Colorado",0,0,0,0,0,0,0,0,0,0,0,0,0
"234","2020-03-19","DC","District of Columbia",0,1,0,0,0,0,0,0,0,0,0,0,0
"235","2020-03-19","FL","Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
"236","2020-03-19","GA","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0
"237","2020-03-19","HI","Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0
"238","2020-03-19","IA","Iowa",0,1,0,0,0,0,0,0,0,0,1,0,0
"239","2020-03-19","ID","Idaho",0,0,0,1,0,0,0,0,0,0,0,0,0
"240","2020-03-19","IL","Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0
"241","2020-03-19","IN","Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0
"242","2020-03-19","KS","Kansas",0,0,0,0,0,0,0,0,0,0,0,0,0
"243","2020-03-19","KY","Kentucky",0,0,0,0,0,0,0,0,0,1,1,1,0
"244","2020-03-19","LA","Louisiana",0,0,0,0,0,0,0,0,0,0,1,0,0
"245","2020-03-19","MA","Massachusetts",0,1,0,0,0,0,0,0,0,0,1,0,0
"246","2020-03-19","MD","Maryland",0,0,0,0,0,0,0,0,0,0,1,0,0
"247","2020-03-19","MI","Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
"248","2020-03-19","MN","Minnesota",0,0,0,0,0,0,0,0,0,0,1,0,0
"249","2020-03-19","MO","Missouri",0,0,0,0,0,0,0,0,0,0,0,0,0
"250","2020-03-19","NC","North Carolina",0,1,0,0,0,0,0,0,0,0,0,0,0
"251","2020-03-19","NE","Nebraska",0,0,0,0,0,0,0,0,0,0,0,0,0
"252","2020-03-19","NH","New Hampshire",0,0,0,0,0,0,0,0,0,0,0,0,0
"253","2020-03-19","NJ","New Jersey",0,0,0,0,0,0,0,0,0,0,0,0,0
"254","2020-03-19","NM","New Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0
"255","2020-03-19","NV","Nevada",0,1,0,0,0,0,0,0,0,0,0,0,0
"256","2020-03-19","NY","New York",0,1,0,0,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"257","2020-03-19","OH","Ohio",0,1,0,0,0.5,0.5,0,0,0,0,1,0,0
"258","2020-03-19","OK","Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0
"259","2020-03-19","OR","Oregon",0,0,0,0,0,0,0,0,0,0,1,0,0
"260","2020-03-19","PA","Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0
"261","2020-03-19","TN","Tennessee",0,0,0,0,0,0,0,0,0,0,1,0,0
"262","2020-03-19","TX","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
"263","2020-03-19","UT","Utah",0,1,0,0,0,0,1,1,1,0,0,0.5,0
"264","2020-03-19","VA","Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0
"265","2020-03-19","WA","Washington",0,1,0,0,0,0,0,0,0,0,1,0,0
"266","2020-03-19","WI","Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0
"267","2020-03-20","AK","Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0
"268","2020-03-20","AL","Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
"269","2020-03-20","AZ","Arizona",0,1,0,0,0,0,0,0,0,0,0,0,0
"270","2020-03-20","CA","California",0,0,0,0,0,0,0,0,0,0,1,0,0
"271","2020-03-20","CO","Colorado",0,0,0,0,0,0,0,0,0,0,0,0,0
"272","2020-03-20","DC","District of Columbia",0,1,0,0,1,1,1,1,1,0,1,0.5,0
"273","2020-03-20","FL","Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
"274","2020-03-20","GA","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0
"275","2020-03-20","HI","Hawaii",0,0,0,0,0,0,0,0,0,0,0,0,0
"276","2020-03-20","IA","Iowa",0,1,0,0,0,0,0,0,0,0,1,0,0
"277","2020-03-20","ID","Idaho",0,0,0,1,0,0,0,0,0,0,0,0,0
"278","2020-03-20","IL","Illinois",0,0,0,0,1,1,0,0,0,0,0,0,0
"279","2020-03-20","IN","Indiana",0,0,0,0,0,0,0,0,0,0,1,0.5,0
"280","2020-03-20","KS","Kansas",0,0,0,0,0,0,0,0,0,0,0,0,0
"281","2020-03-20","KY","Kentucky",0,1,0,0,1,1,0,0,0,1,1,1,0
"282","2020-03-20","LA","Louisiana",0,1,0,0,1,1,1,0,0,0,1,0,0
"283","2020-03-20","MA","Massachusetts",0,1,0,0,0,0,0,0,0,0,1,0,0
"284","2020-03-20","MD","Maryland",0,1,0,0,1,1,0,0,0,0,1,0,0
"285","2020-03-20","MI","Michigan",0,1,0,0,0,0,0,0,0,0,0,0,0
"286","2020-03-20","MN","Minnesota",0,0,0,0,0,0,0,0,0,0,1,0,0
"287","2020-03-20","MO","Missouri",0,0,0,0,0,0,0,0,0,0,0,0,0
"288","2020-03-20","NC","North Carolina",0,1,0,0,0,0,0,0,0,0,0,0,0
"289","2020-03-20","NE","Nebraska",0,0,0.5,0,0,0,0,0,0,1,1,0,0
"290","2020-03-20","NH","New Hampshire",0,1,0,0,1,1,0,0,0,0,1,0,0
"291","2020-03-20","NJ","New Jersey",0,0,0,0.5,1,1,1,1,1,0,1,0.5,0
"292","2020-03-20","NM","New Mexico",0,1,0,0,0,0,0,0,0,0,0,0,0
"293","2020-03-20","NV","Nevada",0,1,0,0,0,0,0,0,0,0,0,0,0
"294","2020-03-20","NY","New York",0,1,0,0,1,1,1,0.5,1,0,1,0.5,0
"295","2020-03-20","OH","Ohio",0,1,0,0,0.5,0.5,0,0,0,0,1,0,0
"296","2020-03-20","OK","Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0
"297","2020-03-20","OR","Oregon",0,0,0,0,0,0,0,0,0,0,1,0,0
"298","2020-03-20","PA","Pennsylvania",0,1,0,0,1,1,0,0,0,0,0,0,0
"299","2020-03-20","TN","Tennessee",0,0,0,0,0,0,0,0,0,0,1,0,0
"300","2020-03-20","TX","Texas",0,0,0,0,0,0,0,0,0,0,0,0,0
"301","2020-03-20","UT","Utah",0,1,0.5,0,1,1,1,1,1,0,1,0.5,0
"302","2020-03-20","VA","Virginia",0,1,0,0,0,0,0,0,0,0,0,0,0
"303","2020-03-20","WA","Washington",0,1,0,0,1,1,1,1,1,0,1,0,0
"304","2020-03-20","WI","Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0
"305","2020-03-21","AK","Alaska",0,0,0,0,0,0,0,0,0,0,0,0,0
"306","2020-03-21","AL","Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
"307","2020-03-21","AZ","Arizona",0,1,0,0,0,0,0,0,0,0,0,0,0
"308","2020-03-21","CA","California",0,1,0,0,0,0,0,0,0,0,1,0,0
"309","2020-03-21","CO","Colorado",0,0,0,0,1,1,1,1,0,0,0,0,0
"310","2020-03-21","DC","District of Columbia",0,1,0,0,1,1,1,1,1,0,1,0.5,0
